    1/resolution    CC
    0.421128981     0.005064639
    0.421175488     0.003768549
    0.421216024     0.005245224
    0.421251562     0.006195404
    0.421286337     0.008006737
    0.421320303     0.008931169
    0.421346763     0.008332909
    0.421387062     0.009171448
    0.421411555     0.011609852
    0.421441129     0.011778946
    0.421474720     0.011580379
    0.421507629     0.011668735
    0.421540310     0.010901147
    0.421576236     0.010566905
    0.421607422     0.009018621
    0.421639306     0.008884498
    0.421670827     0.009966097
    0.421703940     0.012619100
    0.421731641     0.013502018
    0.421760381     0.013347521
    0.421782592     0.013595860
    0.421813474     0.015611862
    0.421851580     0.012028622
    0.421895583     0.011818797
    0.421923076     0.014069010
    0.421949294     0.013381535
    0.421977846     0.016686498
    0.422008840     0.017231768
    0.422049039     0.020730741
    0.422080591     0.019163927
    0.422122114     0.018815677
    0.422152770     0.017289731
    0.422183453     0.014460782
    0.422218951     0.015697791
    0.422249698     0.014496457
    0.422277387     0.013741934
    0.422301051     0.012074400
    0.422330204     0.011819221
    0.422364111     0.012886602
    0.422392339     0.011606131
    0.422425297     0.008789177
    0.422457592     0.006147028
    0.422495652     0.005566158
    0.422528993     0.005952052
    0.422557392     0.004312240
    0.422586787     0.002623227
    0.422627465     0.001333504
    0.422661008     0.001745578
    0.422685533     0.000175658
    0.422713637     0.001442466
    0.422756562     0.004138407
    0.422795514     0.005571341
    0.422835237     0.006971681
    0.422871581     0.007097033
    0.422901058     0.006902006
    0.422925737     0.003166721
    0.422951121     0.000780648
    0.422984226    -0.000032447
    0.423024054    -0.000684992
    0.423066476    -0.000682220
    0.423105632     0.001321492
    0.423141776     0.001285884
    0.423177365     0.000984218
    0.423212230    -0.000515114
    0.423252384     0.000614846
    0.423284061     0.000964636
    0.423316937    -0.001890619
    0.423363210    -0.002924318
    0.423403156    -0.003128303
    0.423428851    -0.002230305
    0.423463519    -0.002785499
    0.423492545    -0.001824420
    0.423516844     0.000535056
    0.423548343     0.001851933
    0.423584774     0.003468625
    0.423615853     0.005196455
    0.423649377     0.004817015
    0.423675487     0.003242630
    0.423706681    -0.000299099
    0.423737842     0.001731061
    0.423770665     0.002939674
    0.423806090     0.003586806
    0.423837980     0.004992914
    0.423869107     0.004641941
    0.423914351     0.002582632
    0.423952459     0.002676608
    0.423983778     0.002579229
    0.424012607     0.002660158
    0.424052262     0.003237057
    0.424078985     0.002356326
    0.424102692     0.005822414
    0.424128663     0.005407091
    0.424151393     0.007332514
    0.424178632     0.005587974
    0.424214152     0.004436248
    0.424244245     0.005899104
    0.424268714     0.006690467
    0.424304408     0.010393147
    0.424332367     0.011822663
    0.424363464     0.012759962
    0.424399268     0.012523986
    0.424426762     0.011969494
    0.424455366     0.013385013
    0.424485824     0.014722963
    0.424523302     0.016942493
    0.424547385     0.016792663
    0.424582338     0.018088884
    0.424616997     0.018610516
    0.424646887     0.017769304
    0.424674144     0.016225628
    0.424713996     0.018423200
    0.424742711     0.020249740
    0.424772053     0.022450781
    0.424809141     0.023216131
    0.424836678     0.026512026
    0.424868855     0.027573170
    0.424898868     0.028147003
    0.424933990     0.026597113
    0.424969581     0.024944731
    0.425016304     0.025382319
    0.425051733     0.026330388
    0.425082605     0.025910008
    0.425112270     0.025218217
    0.425156317     0.025213826
    0.425188985     0.025641093
    0.425220045     0.024496695
    0.425252646     0.026655741
    0.425285807     0.024533022
    0.425320547     0.022688387
    0.425351527     0.019908423
    0.425387107     0.019528919
    0.425416985     0.019636353
    0.425442021     0.020086267
    0.425483856     0.020557359
    0.425516622     0.021517738
    0.425542457     0.017866701
    0.425572208     0.017191098
    0.425604729     0.019267339
    0.425640116     0.018304480
    0.425670822     0.017420196
    0.425694715     0.015861204
    0.425725741     0.017081079
    0.425759893     0.018833396
    0.425789077     0.019167189
    0.425831030     0.019121364
    0.425866339     0.020911504
    0.425892777     0.021901814
    0.425926132     0.020919516
    0.425960272     0.021108943
    0.425989817     0.021349995
    0.426019574     0.019886957
    0.426052037     0.015928204
    0.426075173     0.012889587
    0.426106320     0.012701666
    0.426134989     0.012971207
    0.426168597     0.011722045
    0.426205089     0.011679391
    0.426241633     0.010002305
    0.426272994     0.008757416
    0.426307159     0.007873914
    0.426345360     0.007079818
    0.426380738     0.006051903
    0.426415815     0.006370162
    0.426448882     0.006075362
    0.426485222     0.008170417
    0.426523043     0.007975042
    0.426565134     0.006133930
    0.426602086     0.007930754
    0.426635841     0.008199684
    0.426670824     0.006536236
    0.426701406     0.006449092
    0.426736891     0.007303249
    0.426767457     0.007907238
    0.426797878     0.007841279
    0.426833420     0.009190337
    0.426870132     0.006898229
    0.426910441     0.004687599
    0.426936640     0.001438248
    0.426972558    -0.000362240
    0.427007065     0.002925441
    0.427040505     0.001418240
    0.427073632    -0.000422423
    0.427102672    -0.001325034
    0.427129901    -0.002178160
    0.427160613    -0.001732568
    0.427197772    -0.002324934
    0.427227327    -0.005390994
    0.427250913    -0.004181979
    0.427276013    -0.002667753
    0.427308789     0.000958198
    0.427333042     0.000900609
    0.427368266    -0.001100004
    0.427397549    -0.003087989
    0.427436595    -0.004152837
    0.427473044    -0.001502517
    0.427502640    -0.000756898
    0.427542602    -0.000991672
    0.427580411    -0.000196875
    0.427617038    -0.000363733
    0.427646836    -0.001866480
    0.427681766    -0.003612105
    0.427707499    -0.002928754
    0.427735443    -0.000962059
    0.427766741    -0.000823703
    0.427798114    -0.001322952
    0.427825771    -0.002925578
    0.427865852    -0.000784038
    0.427899354    -0.001718179
    0.427927940    -0.000662664
    0.427959708    -0.000513255
    0.427992952    -0.001526548
    0.428029819    -0.002181653
    0.428061797    -0.003902765
    0.428083986    -0.007932441
    0.428111224    -0.006721456
    0.428141692    -0.010481749
    0.428171108    -0.009674026
    0.428199446    -0.009471829
    0.428235617    -0.009880191
    0.428267223    -0.006796481
    0.428292560    -0.005801237
    0.428318456    -0.008075721
    0.428354709    -0.007308627
    0.428384381    -0.007756526
    0.428411135    -0.006424882
    0.428440407    -0.004033101
    0.428467447    -0.003282040
    0.428501514    -0.003915203
    0.428530553    -0.002267685
    0.428556793    -0.000510654
    0.428591435    -0.000467979
    0.428625521     0.001032771
    0.428659090     0.002090636
    0.428690898     0.003172393
    0.428724926     0.004099249
    0.428751956     0.002913638
    0.428780087     0.005508675
    0.428814297     0.005037588
    0.428843126     0.003453874
    0.428876330     0.004402929
    0.428910492     0.002563608
    0.428938976     0.003305015
    0.428972885     0.000686352
    0.428999763     0.000524720
    0.429035255    -0.000664134
    0.429079864     0.000299835
    0.429111943     0.000860021
    0.429144352    -0.000709090
    0.429181669     0.000217808
    0.429210683    -0.001436069
    0.429234850     0.000138174
    0.429264665     0.001153899
    0.429294078     0.002378882
    0.429318985     0.003265142
    0.429357664     0.004740077
    0.429394672     0.004945972
    0.429438443     0.005087442
    0.429466703     0.004672750
    0.429494952     0.009366885
    0.429524389     0.010897197
    0.429565817     0.011462724
    0.429607794     0.013530496
    0.429637323     0.013715828
    0.429677962     0.013265551
    0.429724756     0.014068215
    0.429763880     0.014729325
    0.429789937     0.012404765
    0.429823613     0.012925422
    0.429854624     0.012245718
    0.429888443     0.010314856
    0.429923782     0.010391238
    0.429952147     0.010917119
    0.429973961     0.010289885
    0.429996063     0.009226081
    0.430022003     0.006042526
    0.430051659     0.004426145
    0.430078815     0.002982391
    0.430108949     0.000643656
    0.430135556     0.003008528
    0.430166724     0.005285172
    0.430198337     0.005332497
    0.430236909     0.005855640
    0.430283856     0.005681139
    0.430329487     0.007726363
    0.430366127     0.006411648
    0.430394029     0.003675574
    0.430425600     0.005476022
    0.430460297     0.007910041
    0.430483886     0.008320309
    0.430506429     0.008186247
    0.430532396     0.005162688
    0.430560706     0.004563296
    0.430592594     0.005365504
    0.430627161     0.006613561
    0.430651575     0.008286259
    0.430679322     0.006729073
    0.430707778     0.008852194
    0.430742531     0.007867725
    0.430773441     0.007152471
    0.430814453     0.007336289
    0.430843042     0.006168181
    0.430876249     0.006767287
    0.430907634     0.004166847
    0.430937586     0.003743181
    0.430971052     0.004194126
    0.430997686     0.005079473
    0.431022933     0.004226250
    0.431052519     0.002380510
    0.431081909     0.001437057
    0.431120192     0.000002561
    0.431144125    -0.001030714
    0.431174708     0.000749390
    0.431214822    -0.000273619
    0.431259045     0.000038644
    0.431296756     0.002458764
    0.431330621     0.005299274
    0.431359320     0.007879168
    0.431384866     0.008589136
    0.431412127     0.010040955
    0.431439094     0.010975332
    0.431465966     0.009943841
    0.431492305     0.010098922
    0.431522774     0.011035676
    0.431555102     0.012751142
    0.431588529     0.016131349
    0.431619562     0.017094431
    0.431651943     0.016662434
    0.431686891     0.016882160
    0.431721855     0.016778408
    0.431751255     0.014766539
    0.431786070     0.014120241
    0.431822168     0.015992832
    0.431854654     0.015903549
    0.431893551     0.014589277
    0.431919936     0.012797547
    0.431944318     0.011522459
    0.431978277     0.011286478
    0.432006847     0.010204165
    0.432033216     0.011456202
    0.432070365     0.012052454
    0.432097782     0.011286630
    0.432136799     0.010164262
    0.432181759     0.008938931
    0.432208682     0.011453276
    0.432231329     0.012308875
    0.432261281     0.013913299
    0.432291141     0.014279735
    0.432317351     0.012757775
    0.432345516     0.011948626
    0.432381288     0.011802625
    0.432426376     0.011180207
    0.432457759     0.009947814
    0.432482450     0.010786812
    0.432522015     0.010030199
    0.432562857     0.009372255
    0.432589146     0.007838838
    0.432620809     0.007178991
    0.432648563     0.007311818
    0.432677877     0.007725411
    0.432714354     0.004407152
    0.432744906     0.002109383
    0.432763414     0.001972435
    0.432792236     0.001377622
    0.432828478    -0.000169289
    0.432850280    -0.002320486
    0.432874836    -0.003118225
    0.432900237    -0.006278846
    0.432926382    -0.006427564
    0.432956828    -0.007395665
    0.432988891    -0.008187366
    0.433021810    -0.007731810
    0.433048609    -0.008107255
    0.433077485    -0.009625181
